time:timestamp,operation_end_time,lifecycle:transition,lifecycle:state,event_id,identifier:id,process_model_id,case,concept:name,requested_service_url,org:resource,planned_operation_time,parameters,case:concept:name,SubProcessID,current_task,response_status_code,complete_service_time,human_workstation_green_button_pressed,unsatisfied_condition_description
2021-07-01 18:52:56.021000+00:00,2021-07-01 18:52:56.021000+00:00,complete,success,2056,a_26654,WF_102,WF_102_26,/hbw/store_empty_bucket,http://136.199.130.208:5000/hbw/store_empty_bucket?resource=hbw_2&slot=hbw_2_automatic_pos&use_nfc=true&business_key=WF_102,hbw_2,0 days 00:00:47,"{'value': None, 'children': [('parameter_hbw_slot', 'hbw_2_automatic_pos'), ('parameter_use_nfc', 'true')]}",WF_102_26,,,200,0:00:41.953134,,
2021-07-01 18:52:57.328000+00:00,2021-07-01 18:53:31.687000+00:00,start,inProgress,2059,a_26690,WF_103,WF_103_24,/hbw/unload,http://136.199.130.208:5000/hbw/unload?resource=hbw_2&slot=hbw_2_automatic_pos&use_nfc=true&business_key=WF_103,hbw_2,0 days 00:00:52,"{'value': None, 'children': [('parameter_hbw_slot', 'hbw_2_automatic_pos'), ('parameter_use_nfc', 'true')]}",WF_103_24,581fc0e0-7f41-4512-98ab-d4410aac823a,unloading a empty bucket from slot 2,,,,
2021-07-01 18:52:58.187000+00:00,2021-07-01 18:53:04.499000+00:00,start,inProgress,2057,a_26693,WF_101,WF_101_25,/mm/mill,http://136.199.130.208:5000/mm/mill?resource=mm_1&start=mm_1_initial_pos&end=mm_1_initial_pos&business_key=WF_101,mm_1,0 days 00:00:05,"{'value': None, 'children': [('parameter_start_position', 'mm_1_initial_pos'), ('parameter_end_position', 'mm_1_initial_pos')]}",WF_101_25,e070423f-0b98-4bce-beaf-ca2e69618e80,"transporting the workpiece from the initial to the mill, milling it and transporting it to the initial afterwards",,,,
2021-07-01 18:53:05.209000+00:00,2021-07-01 18:53:05.209000+00:00,complete,success,2057,a_26693,WF_101,WF_101_25,/mm/mill,http://136.199.130.208:5000/mm/mill?resource=mm_1&start=mm_1_initial_pos&end=mm_1_initial_pos&business_key=WF_101,mm_1,0 days 00:00:05,"{'value': None, 'children': [('parameter_start_position', 'mm_1_initial_pos'), ('parameter_end_position', 'mm_1_initial_pos')]}",WF_101_25,,,200,0:00:11.562466,,
2021-07-01 18:53:05.224241+00:00,2021-07-01 18:53:08.989934+00:00,scheduled,assigned,2058,a_26710,WF_101,WF_101_25,/mm/deburr,http://136.199.130.208:5000/mm/deburr?resource=mm_1&start=mm_1_initial_pos&end=sm_1_lb_1_pos&business_key=WF_101,mm_1,0 days 00:00:14,"{'value': None, 'children': [('parameter_start_position', 'mm_1_initial_pos'), ('parameter_end_position', 'sm_1_lb_1_pos')]}",WF_101_25,,,,,,
2021-07-01 18:53:09.187000+00:00,2021-07-01 18:53:23.062000+00:00,start,inProgress,2058,a_26710,WF_101,WF_101_25,/mm/deburr,http://136.199.130.208:5000/mm/deburr?resource=mm_1&start=mm_1_initial_pos&end=sm_1_lb_1_pos&business_key=WF_101,mm_1,0 days 00:00:14,"{'value': None, 'children': [('parameter_start_position', 'mm_1_initial_pos'), ('parameter_end_position', 'sm_1_lb_1_pos')]}",WF_101_25,88b1b127-973e-4737-8f13-84fc07d4d468,"transporting the workpiece from the initial to the mill, deburring it and transporting it to the ejection afterwards",,,,
2021-07-01 18:53:10.234000+00:00,2021-07-01 18:53:39.765000+00:00,start,inProgress,2061,a_26714,WF_102,WF_102_26,/wt/pick_up_and_transport,http://136.199.130.208:5000/wt/pick_up_and_transport?resource=wt_2&start=ov_2_pos&end=mm_2_initial_pos&business_key=WF_102,wt_2,0 days 00:00:27,"{'value': None, 'children': [('parameter_start_position', 'ov_2_pos'), ('parameter_end_position', 'mm_2_initial_pos')]}",WF_102_26,ce2549c1-f347-4580-8f91-3f51d22f5c01,picking up and transporting the workpiece from the oven to the milling_machine,,,,
2021-07-01 18:53:23.943000+00:00,2021-07-01 18:53:23.943000+00:00,complete,success,2058,a_26710,WF_101,WF_101_25,/mm/deburr,http://136.199.130.208:5000/mm/deburr?resource=mm_1&start=mm_1_initial_pos&end=sm_1_lb_1_pos&business_key=WF_101,mm_1,0 days 00:00:14,"{'value': None, 'children': [('parameter_start_position', 'mm_1_initial_pos'), ('parameter_end_position', 'sm_1_lb_1_pos')]}",WF_101_25,,,200,0:00:18.718759,,
2021-07-01 18:53:23.943411+00:00,2021-07-01 18:53:25.396486+00:00,scheduled,assigned,2060,a_26718,WF_101,WF_101_25,/sm/sort,http://136.199.130.208:5000/sm/sort?resource=sm_1&start=sm_1_lb_1_pos&use_nfc=false&end=sm_1_automatic_pos&business_key=WF_101,sm_1,0 days 00:00:12,"{'value': None, 'children': [('parameter_use_nfc', 'false'), ('parameter_start_position', 'sm_1_lb_1_pos'), ('parameter_end_position', 'sm_1_automatic_pos'), ('parameter_sorting_machine_ejection_position', 2.0)]}",WF_101_25,,,,,,
2021-07-01 18:53:25.406000+00:00,2021-07-01 18:53:37.609000+00:00,start,inProgress,2060,a_26718,WF_101,WF_101_25,/sm/sort,http://136.199.130.208:5000/sm/sort?resource=sm_1&start=sm_1_lb_1_pos&use_nfc=false&end=sm_1_automatic_pos&business_key=WF_101,sm_1,0 days 00:00:12,"{'value': None, 'children': [('parameter_use_nfc', 'false'), ('parameter_start_position', 'sm_1_lb_1_pos'), ('parameter_end_position', 'sm_1_automatic_pos'), ('parameter_sorting_machine_ejection_position', 2.0)]}",WF_101_25,6c7e92c4-07f1-4660-8dd9-af28f50359f6,sorting the workpiece which is located at initial without using the nfc reader into the predefined ejection location none,,,,
